Sample	Assembler	Length_ratio
NCTC10005	miniasm	93.6482
NCTC10005	miniasm	100.976
NCTC10005	miniasm	103.664
NCTC10005	miniasm	100
NCTC10005	miniasm	102.404
NCTC10005	miniasm	99.5192
NCTC10005	miniasm	104.88
NCTC10005	miniasm	98.799
NCTC10005	miniasm	103.766
NCTC10005	miniasm	102.655
NCTC10005	miniasm	105.726
NCTC10005	miniasm	100.841
NCTC10005	miniasm	106.884
NCTC10005	miniasm	104.205
NCTC10005	miniasm	101.328
NCTC10005	miniasm	106.537
NCTC10005	miniasm	103.812
NCTC10005	miniasm	106.203
NCTC10005	miniasm	107.028
NCTC10005	miniasm	100.698
NCTC10005	miniasm	106.375
NCTC10005	miniasm	106.595
NCTC10005	miniasm	103.825
NCTC10005	miniasm	102.354
NCTC10005	miniasm	98.0845
NCTC10005	miniasm	107.631
NCTC10005	miniasm	104.528
NCTC10005	miniasm	103.116
NCTC10005	miniasm	107.031
NCTC10005	miniasm	101.701
NCTC10005	miniasm	99.9055
NCTC10005	miniasm	98.3932
NCTC10005	miniasm	100.567
NCTC10005	miniasm	101.607
NCTC10005	miniasm	99.5256
NCTC10005	miniasm	104.175
NCTC10005	miniasm	103.208
NCTC10005	miniasm	102.564
NCTC10005	miniasm	100.216
NCTC10005	miniasm	100.598
NCTC10005	miniasm	101.568
NCTC10005	miniasm	102.999
NCTC10005	miniasm	99.9056
NCTC10005	miniasm	108.782
NCTC10005	miniasm	98.3947
NCTC10005	miniasm	101.605
NCTC10005	miniasm	104.528
NCTC10005	miniasm	99.339
NCTC10005	miniasm	101.701
NCTC10005	miniasm	97.2407
NCTC10005	miniasm	101.391
NCTC10005	miniasm	103.223
NCTC10005	miniasm	104.175
NCTC10005	miniasm	102.564
NCTC10005	miniasm	100.474
NCTC10005	miniasm	99.5256
NCTC10005	miniasm	107.895
NCTC10005	miniasm	107.311
NCTC10005	miniasm	105.376
NCTC10005	miniasm	102.718
NCTC10005	miniasm	105.774
NCTC10005	miniasm	97.2222
NCTC10005	miniasm	100.302
NCTC10005	miniasm	101.921
NCTC10005	miniasm	102.556
NCTC10005	miniasm	107.533
NCTC10005	miniasm	103.902
NCTC10005	miniasm	103.587
NCTC10005	miniasm	102.786
NCTC10005	miniasm	103.848
NCTC10005	miniasm	102.387
NCTC10005	miniasm	103.286
NCTC10005	miniasm	105.559
NCTC10005	miniasm	100.674
NCTC10005	miniasm	103.143
NCTC10005	miniasm	106.803
NCTC10005	miniasm	106.394
NCTC10005	miniasm	104.125
NCTC10005	miniasm	100.997
NCTC10005	miniasm	101.249
NCTC10005	miniasm	100.694
NCTC10005	miniasm	103.901
NCTC10005	miniasm	106.947
NCTC10005	miniasm	101.241
NCTC10005	miniasm	101.01
NCTC10005	miniasm	100.495
NCTC10005	miniasm	101.08
NCTC10005	miniasm	102.288
NCTC10005	miniasm	108.514
NCTC10005	miniasm	105.019
NCTC10005	miniasm	100.972
NCTC10005	miniasm	100.523
NCTC10005	miniasm	103.979
NCTC10005	miniasm	106.138
NCTC10005	miniasm	96.1019
NCTC10005	miniasm	101.871
NCTC10005	miniasm	98.503
NCTC10005	miniasm	103.448
NCTC10005	miniasm	103.381
NCTC10005	miniasm	101.203
NCTC10005	miniasm	104.311
NCTC10005	miniasm	101.348
NCTC10005	miniasm	104.496
NCTC10005	miniasm	102.979
NCTC10005	miniasm	99.4329
NCTC10005	miniasm	107.895
NCTC10005	miniasm	107.311
NCTC10005	miniasm	104.631
NCTC10005	miniasm	101.794
NCTC10005	miniasm	100
NCTC10005	miniasm	98.4863
NCTC10005	miniasm	100.569
NCTC10005	miniasm	101.703
NCTC10005	miniasm	99.6201
NCTC10005	miniasm	104.274
NCTC10005	miniasm	103.302
NCTC10005	miniasm	102.662
NCTC10005	miniasm	100.434
NCTC10005	miniasm	100.495
NCTC10005	miniasm	101.565
NCTC10005	miniasm	102.08
NCTC10005	miniasm	103.926
NCTC10005	miniasm	100.997
NCTC10005	miniasm	101.676
NCTC10005	miniasm	101.976
NCTC10005	miniasm	105.402
NCTC10005	miniasm	99.9808
NCTC10005	miniasm	105.461
NCTC10005	miniasm	100.574
NCTC10005	miniasm	105.943
NCTC10005	miniasm	104.104
NCTC10005	miniasm	101.202
NCTC10005	miniasm	101.87
NCTC10005	miniasm	98.5041
NCTC10005	miniasm	106.133
NCTC10005	miniasm	103.448
NCTC10005	miniasm	100.524
NCTC10005	miniasm	108.464
NCTC10005	miniasm	100.973
NCTC10005	miniasm	96.1019
NCTC10005	miniasm	104.311
NCTC10005	miniasm	103.381
NCTC10005	miniasm	105.026
NCTC10005	miniasm	105.344
NCTC10005	miniasm	97.2921
NCTC10005	miniasm	102.891
NCTC10005	miniasm	100.747
NCTC10005	miniasm	99.7513
NCTC10005	miniasm	105.268
NCTC10005	miniasm	101.938
NCTC10005	miniasm	101.485
NCTC10005	miniasm	101.743
NCTC10005	miniasm	100.306
NCTC10005	miniasm	105.457
NCTC10005	miniasm	105.595
NCTC10005	miniasm	101.856
NCTC10005	miniasm	104.334
NCTC10005	miniasm	102.436
NCTC10005	miniasm	103.645
NCTC10005	miniasm	102.55
NCTC10005	miniasm	103.92
NCTC10005	miniasm	101.698
NCTC10005	miniasm	102.713
NCTC10005	miniasm	107.226
NCTC10005	miniasm	102.297
NCTC10005	miniasm	98.7816
NCTC10005	miniasm	100.665
NCTC10005	miniasm	107.222
NCTC10005	miniasm	96.7329
NCTC10005	miniasm	101.791
NCTC10005	miniasm	100
NCTC10005	miniasm	100.569
NCTC10005	miniasm	102.746
NCTC10005	miniasm	99.6205
NCTC10005	miniasm	99.4324
NCTC10005	miniasm	103.217
NCTC10005	miniasm	108.885
NCTC10005	miniasm	98.4891
NCTC10005	miniasm	107.33
NCTC10005	miniasm	101.701
NCTC10005	miniasm	104.274
NCTC10005	miniasm	103.308
NCTC10005	miniasm	108.18
NCTC10005	miniasm	104.744
NCTC10005	miniasm	97.3333
NCTC10005	miniasm	100.598
NCTC10005	miniasm	101.568
NCTC10005	miniasm	100.477
NCTC10005	miniasm	102.569
NCTC10005	miniasm	99.0274
NCTC10005	miniasm	101.72
NCTC10005	miniasm	98.3648
NCTC10005	miniasm	102.414
NCTC10005	miniasm	102.605
NCTC10005	miniasm	106.412
NCTC10005	miniasm	99.3677
NCTC10005	miniasm	100.398
NCTC10005	miniasm	102.744
NCTC10005	miniasm	106.436
NCTC10005	miniasm	106.956
NCTC10005	miniasm	97.3792
NCTC10005	miniasm	104.305
NCTC10005	miniasm	104.341
NCTC10005	miniasm	101.556
NCTC10005	miniasm	99.6719
NCTC10005	miniasm	104.266
NCTC10005	miniasm	97.9475
NCTC10005	miniasm	98.7634
NCTC10005	miniasm	100.909
NCTC10005	miniasm	109.876
NCTC10005	miniasm	99.5196
NCTC10005	miniasm	102.24
NCTC10005	miniasm	104.884
NCTC10005	miniasm	98.799
NCTC10005	miniasm	103.769
NCTC10005	miniasm	102.655
NCTC10005	miniasm	105.726
NCTC10005	miniasm	101.661
NCTC10005	miniasm	100.95
NCTC10005	miniasm	110.829
NCTC10005	miniasm	100.358
NCTC10005	miniasm	110.829
NCTC10005	miniasm	101.34
NCTC10005	miniasm	101.34
NCTC10005	miniasm	100.862
NCTC10005	miniasm	96.1049
NCTC10005	miniasm	106.138
NCTC10005	miniasm	100.524
NCTC10005	miniasm	104.114
NCTC10005	miniasm	98.5041
NCTC10005	miniasm	105.026
NCTC10005	miniasm	100.973
NCTC10005	miniasm	108.464
NCTC10005	miniasm	103.448
NCTC10005	miniasm	103.381
NCTC10005	miniasm	101.202
NCTC10005	miniasm	97.2921
NCTC10005	miniasm	104.311
NCTC10005	miniasm	105.344
NCTC10005	miniasm	101.953
NCTC10005	miniasm	100.971
NCTC10005	miniasm	103.846
NCTC10005	miniasm	100.57
NCTC10005	miniasm	105.614
NCTC10005	miniasm	93.6482
NCTC10005	miniasm	103.664
NCTC10005	miniasm	100
NCTC10005	miniasm	95.8242
NCTC10005	miniasm	104.808
NCTC10005	miniasm	102.984
NCTC10005	miniasm	95.9596
NCTC10005	miniasm	98.5658
NCTC10005	miniasm	96.4497
NCTC10005	miniasm	99.7615
NCTC10005	miniasm	105.424
NCTC10005	miniasm	103.545
NCTC10005	miniasm	101.37
NCTC10005	miniasm	100.489
NCTC10005	miniasm	96.6967
NCTC10005	miniasm	99.1589
NCTC10005	miniasm	102.518
NCTC10005	miniasm	103.064
NCTC10005	miniasm	104.692
NCTC10005	miniasm	101.42
NCTC10833	miniasm	104.58
NCTC10833	miniasm	105.011
NCTC10833	miniasm	103.57
NCTC10833	miniasm	101.844
NCTC10833	miniasm	104.99
NCTC10833	miniasm	99.0584
NCTC10833	miniasm	101.681
NCTC10833	miniasm	101.225
NCTC10833	miniasm	103.004
NCTC10833	miniasm	103.887
NCTC10833	miniasm	101.273
NCTC10833	miniasm	103.143
NCTC10833	miniasm	104.023
NCTC10833	miniasm	104.628
NCTC10833	miniasm	105.743
NCTC10833	miniasm	106.545
NCTC10833	miniasm	102.975
NCTC10833	miniasm	104.918
NCTC10833	miniasm	100.888
NCTC10833	miniasm	102.744
NCTC10833	miniasm	102.514
NCTC10833	miniasm	104.832
NCTC10833	miniasm	105.272
NCTC10833	miniasm	102.584
NCTC10833	miniasm	103.02
NCTC10833	miniasm	104.777
NCTC10833	miniasm	103.971
NCTC10833	miniasm	102.186
NCTC10833	miniasm	100.649
NCTC10833	miniasm	100.654
NCTC10833	miniasm	104.01
NCTC10833	miniasm	104
NCTC10833	miniasm	103.34
NCTC10833	miniasm	107.139
NCTC10833	miniasm	102.002
NCTC10833	miniasm	105.244
NCTC10833	miniasm	103.056
NCTC10833	miniasm	103.512
NCTC10833	miniasm	107.631
NCTC10833	miniasm	104.131
NCTC10833	miniasm	101.529
NCTC10833	miniasm	103.47
NCTC10833	miniasm	102.983
NCTC10833	miniasm	105.556
NCTC10833	miniasm	103.516
NCTC10833	miniasm	103.808
NCTC10833	miniasm	104.921
NCTC10833	miniasm	103.643
NCTC10833	miniasm	106.299
NCTC10833	miniasm	97.5477
NCTC10833	miniasm	107.175
NCTC10833	miniasm	108.676
NCTC10833	miniasm	103.942
NCTC10833	miniasm	112.718
NCTC10833	miniasm	103.89
NCTC10833	miniasm	102.948
NCTC10833	miniasm	107.706
NCTC10833	miniasm	105.058
NCTC10833	miniasm	105.167
NCTC10833	miniasm	103.346
NCTC10833	miniasm	103.307
NCTC10833	miniasm	107.648
NCTC10833	miniasm	103.545
NCTC10833	miniasm	102.032
NCTC10833	miniasm	104.914
NCTC10833	miniasm	100.844
NCTC10833	miniasm	105.18
NCTC10833	miniasm	107.221
NCTC10833	miniasm	100.032
NCTC10833	miniasm	103.704
NCTC10833	miniasm	103.217
NCTC10833	miniasm	105.676
NCTC10833	miniasm	98.4563
NCTC10833	miniasm	102.178
NCTC10833	miniasm	105.471
NCTC10833	miniasm	100.98
NCTC10833	miniasm	107.81
NCTC10833	miniasm	100.064
NCTC10833	miniasm	107.746
NCTC10833	miniasm	104
NCTC10833	miniasm	103.797
NCTC10833	miniasm	104.649
NCTC10833	miniasm	97.9334
NCTC10833	miniasm	99.0783
NCTC10833	miniasm	105.724
NCTC10833	miniasm	105.79
NCTC10833	miniasm	105.199
NCTC10833	miniasm	102.596
NCTC10833	miniasm	103.544
NCTC10833	miniasm	104.268
NCTC10833	miniasm	108.379
NCTC10833	miniasm	103.538
NCTC10833	miniasm	103.787
NCTC10833	miniasm	102.953
NCTC10833	miniasm	103.021
NCTC10833	miniasm	103.834
NCTC10833	miniasm	105.743
NCTC10833	miniasm	100.245
NCTC10833	miniasm	104.203
NCTC10833	miniasm	104.369
NCTC10833	miniasm	102.811
NCTC10833	miniasm	105.165
NCTC10833	miniasm	104.247
NCTC10833	miniasm	101.837
NCTC10833	miniasm	107.956
NCTC10833	miniasm	106.196
NCTC10833	miniasm	104.019
NCTC10833	miniasm	102.276
NCTC10833	miniasm	107.365
NCTC10833	miniasm	103.173
NCTC10833	miniasm	99.5261
NCTC10833	miniasm	103.817
NCTC10833	miniasm	105.268
NCTC10833	miniasm	103.697
NCTC10833	miniasm	106.11
NCTC10833	miniasm	102.76
NCTC10833	miniasm	107.253
NCTC10833	miniasm	102.832
NCTC10833	miniasm	103.47
NCTC10833	miniasm	102.983
NCTC10833	miniasm	107.733
NCTC10833	miniasm	103.516
NCTC10833	miniasm	106.209
NCTC10833	miniasm	96.0048
NCTC10833	miniasm	105.079
NCTC10833	miniasm	108.533
NCTC10833	miniasm	105.585
NCTC10833	miniasm	106.875
NCTC10833	miniasm	110.406
NCTC10833	miniasm	104.374
NCTC10833	miniasm	104.633
NCTC10833	miniasm	102.015
NCTC10833	miniasm	104.724
NCTC10833	miniasm	101.426
NCTC10833	miniasm	103.922
NCTC10833	miniasm	104.054
NCTC10833	miniasm	105.213
NCTC10833	miniasm	104.863
NCTC10833	miniasm	103.909
NCTC10833	miniasm	101.365
NCTC10833	miniasm	101.429
NCTC10833	miniasm	104.124
NCTC10833	miniasm	102.685
NCTC10833	miniasm	100
NCTC10833	miniasm	104.167
NCTC10833	miniasm	100.21
NCTC10833	miniasm	105.843
NCTC10833	miniasm	105.263
NCTC10833	miniasm	105.445
NCTC10833	miniasm	108.271
NCTC10833	miniasm	104.956
NCTC10833	miniasm	102.91
NCTC10833	miniasm	103.775
NCTC10833	miniasm	103.904
NCTC10833	miniasm	104.063
NCTC10833	miniasm	102.273
NCTC10833	miniasm	105.738
NCTC10833	miniasm	100.951
NCTC10833	miniasm	100
NCTC10833	miniasm	105.106
NCTC10833	miniasm	107.578
NCTC10833	miniasm	100.104
NCTC10833	miniasm	101.693
NCTC10833	miniasm	102.719
NCTC10833	miniasm	100.183
NCTC10833	miniasm	104.592
NCTC10833	miniasm	102.479
NCTC10833	miniasm	102.867
NCTC10833	miniasm	108.881
NCTC10833	miniasm	105.036
NCTC10833	miniasm	100.821
NCTC10833	miniasm	105.726
NCTC10833	miniasm	102.273
NCTC10833	miniasm	99.2877
NCTC10833	miniasm	105.458
NCTC10833	miniasm	103.51
NCTC10833	miniasm	107.338
NCTC10833	miniasm	102.144
NCTC10833	miniasm	101.849
NCTC10833	miniasm	109.007
NCTC10833	miniasm	105.366
NCTC10833	miniasm	107.606
NCTC10833	miniasm	105.006
NCTC10833	miniasm	105.63
NCTC10833	miniasm	102.992
NCTC10833	miniasm	102.842
NCTC10833	miniasm	99.848
NCTC10833	miniasm	100.032
NCTC10833	miniasm	100.683
NCTC10833	miniasm	101.041
NCTC10833	miniasm	105.027
NCTC10833	miniasm	108.355
NCTC10833	miniasm	95.9952
NCTC10833	miniasm	107.728
NCTC10833	miniasm	106.898
NCTC10833	miniasm	110.406
NCTC10833	miniasm	108.487
NCTC10833	miniasm	102.842
NCTC10833	miniasm	106.22
NCTC10833	miniasm	103.832
NCTC10833	miniasm	105.287
NCTC10833	miniasm	105.318
NCTC10833	miniasm	102.45
NCTC10833	miniasm	105.745
NCTC10833	miniasm	102.983
NCTC10833	miniasm	103.516
NCTC10833	miniasm	103.47
NCTC10833	miniasm	107.631
NCTC10833	miniasm	103.808
NCTC10833	miniasm	103.056
NCTC10833	miniasm	105.166
NCTC10833	miniasm	101.412
NCTC10833	miniasm	104.255
NCTC10833	miniasm	105.924
NCTC10833	miniasm	101.132
NCTC10833	miniasm	106.11
NCTC10833	miniasm	104.528
NCTC10833	miniasm	104.754
NCTC10833	miniasm	103.958
NCTC10833	miniasm	103.431
NCTC10833	miniasm	107.293
NCTC10833	miniasm	100.649
NCTC10833	miniasm	100.651
NCTC10833	miniasm	104.432
NCTC10833	miniasm	105.199
NCTC10833	miniasm	100
NCTC10833	miniasm	104.331
NCTC10833	miniasm	102.439
NCTC10833	miniasm	101.163
NCTC10833	miniasm	101.931
NCTC10833	miniasm	100.386
NCTC10833	miniasm	105.859
NCTC10833	miniasm	100
NCTC10833	miniasm	102.158
NCTC10833	miniasm	102.444
NCTC10833	miniasm	106.222
NCTC10833	miniasm	103.899
NCTC10833	miniasm	108.267
NCTC10833	miniasm	98.5505
NCTC10833	miniasm	103.563
NCTC10833	miniasm	101.539
NCTC10833	miniasm	100.151
NCTC10833	miniasm	98.6494
NCTC10833	miniasm	104.092
NCTC10833	miniasm	99.5028
NCTC10833	miniasm	104.663
NCTC10833	miniasm	104.755
NCTC10833	miniasm	102.895
NCTC10833	miniasm	108.481
NCTC10833	miniasm	101.429
NCTC10833	miniasm	103.563
NCTC10833	miniasm	101.539
NCTC10833	miniasm	98.419
NCTC10833	miniasm	98.6494
NCTC10833	miniasm	105.592
NCTC10833	miniasm	102.416
NCTC10833	miniasm	100
NCTC10833	miniasm	103.254
NCTC10833	miniasm	105.799
NCTC10833	miniasm	105.906
NCTC10833	miniasm	102.273
NCTC10833	miniasm	104.619
NCTC10833	miniasm	104.557
NCTC10833	miniasm	105.544
NCTC10833	miniasm	105.855
NCTC10833	miniasm	100.573
NCTC10833	miniasm	105.063
NCTC10833	miniasm	99.0408
NCTC10833	miniasm	105.931
NCTC10833	miniasm	103.831
NCTC10833	miniasm	101.895
NCTC10833	miniasm	106.997
NCTC10833	miniasm	100.94
NCTC10833	miniasm	98.3899
NCTC10833	miniasm	97.4908
NCTC10833	miniasm	97.8373
NCTC10833	miniasm	98.1132
NCTC10833	miniasm	99.891
NCTC10833	miniasm	103.41
NCTC10833	miniasm	103.697
NCTC10833	miniasm	102.214
NCTC10833	miniasm	103.341
NCTC10833	miniasm	103.614
NCTC10833	miniasm	96.6206
NCTC10833	miniasm	105.242
NCTC10833	miniasm	111.446
NCTC10833	miniasm	103.645
NCTC10833	miniasm	100.754
NCTC10833	miniasm	103.476
NCTC10963	miniasm	107.735
NCTC10963	miniasm	101.317
NCTC10963	miniasm	101.462
NCTC10963	miniasm	101.951
NCTC10963	miniasm	100.847
NCTC10963	miniasm	111.06
NCTC10963	miniasm	102.932
NCTC10963	miniasm	103.953
NCTC10963	miniasm	103.282
NCTC10963	miniasm	102.372
NCTC10963	miniasm	100.536
NCTC10963	miniasm	102.222
NCTC10963	miniasm	103.125
NCTC10963	miniasm	109.056
NCTC10963	miniasm	103.761
NCTC10963	miniasm	102.314
NCTC10963	miniasm	101.808
NCTC10963	miniasm	103.253
NCTC10963	miniasm	101.277
NCTC10963	miniasm	104.851
NCTC10963	miniasm	101.174
NCTC10963	miniasm	101.029
NCTC10963	miniasm	103.465
NCTC10963	miniasm	103.61
NCTC10963	miniasm	103.61
NCTC10963	miniasm	105.471
NCTC10963	miniasm	103.178
NCTC10963	miniasm	109.688
NCTC10963	miniasm	109.354
NCTC10963	miniasm	99.4543
NCTC10963	miniasm	99.689
NCTC10963	miniasm	104.455
NCTC10963	miniasm	105.434
NCTC10963	miniasm	101.166
NCTC10963	miniasm	107.002
NCTC10963	miniasm	107.608
NCTC10963	miniasm	102.06
NCTC10963	miniasm	102.318
NCTC10963	miniasm	107.315
NCTC10963	miniasm	104.654
NCTC10963	miniasm	106.504
NCTC10963	miniasm	102.584
NCTC10963	miniasm	103.322
NCTC10963	miniasm	105.808
NCTC10963	miniasm	102.042
NCTC10963	miniasm	113.517
NCTC10963	miniasm	104.738
NCTC10963	miniasm	104.395
NCTC10963	miniasm	103.86
NCTC10963	miniasm	101.046
NCTC10963	miniasm	104.21
NCTC10963	miniasm	104.357
NCTC10963	miniasm	106.621
NCTC10963	miniasm	105.775
NCTC10963	miniasm	103.797
NCTC10963	miniasm	103.465
NCTC10963	miniasm	102.885
NCTC10963	miniasm	104.776
NCTC10963	miniasm	105.295
NCTC10963	miniasm	103.325
NCTC10963	miniasm	110.953
NCTC10963	miniasm	103.136
NCTC10963	miniasm	108.818
NCTC10963	miniasm	102.809
NCTC10963	miniasm	102.888
NCTC10963	miniasm	104.094
NCTC10963	miniasm	104.509
NCTC10963	miniasm	101.254
NCTC10963	miniasm	102.574
NCTC10963	miniasm	103.268
NCTC10963	miniasm	103.414
NCTC10963	miniasm	103.347
NCTC10963	miniasm	104.886
NCTC10963	miniasm	103.765
NCTC10963	miniasm	100.915
NCTC10963	miniasm	107.164
NCTC10963	miniasm	101.129
NCTC10963	miniasm	107.795
NCTC10963	miniasm	100.742
NCTC10963	miniasm	100.017
NCTC10963	miniasm	97.6363
NCTC10963	miniasm	104.611
NCTC10963	miniasm	102.966
NCTC10963	miniasm	104.791
NCTC10963	miniasm	102.537
NCTC10963	miniasm	101.238
NCTC10963	miniasm	107.086
NCTC10963	miniasm	101.034
NCTC10963	miniasm	102.774
NCTC10963	miniasm	104.096
NCTC10963	miniasm	104.041
NCTC10963	miniasm	102.959
NCTC10963	miniasm	101.571
NCTC10963	miniasm	103.696
NCTC10963	miniasm	104.913
NCTC10963	miniasm	102.752
NCTC10963	miniasm	101.128
NCTC10963	miniasm	101.521
NCTC10963	miniasm	102.815
NCTC10963	miniasm	106.087
NCTC10963	miniasm	103.473
NCTC10963	miniasm	104.992
NCTC10963	miniasm	104.436
NCTC10963	miniasm	106.673
NCTC10963	miniasm	105.229
NCTC10963	miniasm	101.998
NCTC10963	miniasm	105.375
NCTC10963	miniasm	104.134
NCTC10963	miniasm	101.832
NCTC10963	miniasm	103.258
NCTC10963	miniasm	104.632
NCTC10963	miniasm	98.6421
NCTC10963	miniasm	103.191
NCTC10963	miniasm	101.478
NCTC10963	miniasm	100.764
NCTC10963	miniasm	104.824
NCTC10963	miniasm	104.046
NCTC10963	miniasm	110.478
NCTC10963	miniasm	104.024
NCTC10963	miniasm	104.635
NCTC10963	miniasm	106.78
NCTC10963	miniasm	104.556
NCTC10963	miniasm	103.96
NCTC10963	miniasm	110.382
NCTC10963	miniasm	106.697
NCTC10963	miniasm	104.109
NCTC10963	miniasm	103.76
NCTC10963	miniasm	101.254
NCTC10963	miniasm	107.19
NCTC10963	miniasm	104.975
NCTC10963	miniasm	102.758
NCTC10963	miniasm	101.134
NCTC10963	miniasm	104.499
NCTC10963	miniasm	104.204
NCTC10963	miniasm	104.351
NCTC10963	miniasm	107.443
NCTC10963	miniasm	104.68
NCTC10963	miniasm	101.612
NCTC10963	miniasm	104.264
NCTC10963	miniasm	112.792
NCTC10963	miniasm	100.552
NCTC10963	miniasm	101.369
NCTC10963	miniasm	100.69
NCTC10963	miniasm	100.322
NCTC10963	miniasm	112.781
NCTC10963	miniasm	101.61
NCTC10963	miniasm	103.889
NCTC10963	miniasm	110.404
NCTC10963	miniasm	106.78
NCTC10963	miniasm	105.492
NCTC10963	miniasm	100.925
NCTC10963	miniasm	103.804
NCTC10963	miniasm	103.344
NCTC10963	miniasm	101.129
NCTC10963	miniasm	107.164
NCTC10963	miniasm	104.817
NCTC10963	miniasm	100.915
NCTC10963	miniasm	102.201
NCTC10963	miniasm	100
NCTC10963	miniasm	103.071
NCTC10963	miniasm	104.798
NCTC10963	miniasm	102.285
NCTC10963	miniasm	104.835
NCTC10963	miniasm	102.222
NCTC10963	miniasm	103.142
NCTC10963	miniasm	109.056
NCTC10963	miniasm	104.647
NCTC10963	miniasm	102.474
NCTC10963	miniasm	104.435
NCTC10963	miniasm	103.473
NCTC10963	miniasm	104.34
NCTC10963	miniasm	105.663
NCTC10963	miniasm	101.282
NCTC10963	miniasm	104.527
NCTC10963	miniasm	102.664
NCTC10963	miniasm	112.777
NCTC10963	miniasm	104.106
NCTC10963	miniasm	103.512
NCTC10963	miniasm	108.775
NCTC10963	miniasm	104.755
NCTC10963	miniasm	100.459
NCTC10963	miniasm	103.065
NCTC10963	miniasm	106.071
NCTC10963	miniasm	103.43
NCTC10963	miniasm	105.776
NCTC10963	miniasm	103.119
NCTC10963	miniasm	102.586
NCTC10963	miniasm	100.794
NCTC10963	miniasm	99.1071
NCTC10963	miniasm	100.115
NCTC10963	miniasm	108.646
NCTC10963	miniasm	104.462
NCTC10963	miniasm	95.8678
NCTC10963	miniasm	101.6
NCTC10963	miniasm	105.859
NCTC10963	miniasm	105.231
NCTC10963	miniasm	102.732
NCTC10963	miniasm	104.127
NCTC10963	miniasm	100.97
NCTC10963	miniasm	104.361
NCTC10963	miniasm	104.512
NCTC10963	miniasm	100.323
NCTC10963	miniasm	104.26
NCTC10963	miniasm	101.61
NCTC10963	miniasm	103.704
NCTC10963	miniasm	98.9094
NCTC10963	miniasm	104.388
NCTC10963	miniasm	105.412
NCTC10963	miniasm	103.68
NCTC10963	miniasm	102.877
NCTC10963	miniasm	103.056
NCTC10963	miniasm	105.962
NCTC10963	miniasm	104.766
NCTC10963	miniasm	102.033
NCTC10963	miniasm	104.91
NCTC10963	miniasm	99.2027
NCTC10963	miniasm	100.662
NCTC10963	miniasm	99.886
NCTC10963	miniasm	110.789
NCTC10963	miniasm	101.743
NCTC10963	miniasm	105.092
NCTC10963	miniasm	103.371
NCTC10963	miniasm	105.022
NCTC10963	miniasm	108.781
NCTC10963	miniasm	102.6
NCTC10963	miniasm	98.783
NCTC10963	miniasm	98.7578
NCTC10963	miniasm	108.414
NCTC10963	miniasm	105.835
NCTC10963	miniasm	103.857
NCTC10963	miniasm	102.711
NCTC10963	miniasm	102.878
NCTC10963	miniasm	101.127
NCTC10963	miniasm	107.153
NCTC10963	miniasm	102.82
NCTC10963	miniasm	100.915
NCTC10963	miniasm	102.055
NCTC10963	miniasm	101.323
NCTC10963	miniasm	105.211
NCTC10963	miniasm	108.73
NCTC10963	miniasm	99.2063
NCTC10963	miniasm	100.231
NCTC10963	miniasm	99.8862
NCTC10963	miniasm	96.1326
NCTC10963	miniasm	106.6
NCTC10963	miniasm	105.231
NCTC10963	miniasm	105.799
NCTC10963	miniasm	104.18
NCTC10963	miniasm	107.879
NCTC10963	miniasm	109.286
NCTC10963	miniasm	104.502
NCTC10963	miniasm	107.322
NCTC10963	miniasm	101.128
NCTC10963	miniasm	106.708
NCTC10963	miniasm	108.971
NCTC10963	miniasm	105.355
NCTC10963	miniasm	104.505
NCTC10963	miniasm	101.047
NCTC10963	miniasm	104.133
NCTC10963	miniasm	106.621
NCTC10963	miniasm	104.521
NCTC10963	miniasm	105.412
NCTC10963	miniasm	106.697
NCTC10963	miniasm	100.532
NCTC10963	miniasm	105.673
NCTC10963	miniasm	101.426
NCTC10963	miniasm	103.53
NCTC10963	miniasm	102.211
NCTC10963	miniasm	104.079
NCTC10963	miniasm	102.195
NCTC10963	miniasm	102.067
NCTC10963	miniasm	105.295
NCTC10963	miniasm	101.976
NCTC10963	miniasm	101.24
NCTC10963	miniasm	104.824
NCTC10963	miniasm	100.668
NCTC10963	miniasm	108.103
NCTC10963	miniasm	100
NCTC10963	miniasm	106.548
NCTC10963	miniasm	105.253
NCTC10963	miniasm	102.703
NCTC10963	miniasm	109.644
NCTC10963	miniasm	103.279
NCTC10963	miniasm	106.702
NCTC10963	miniasm	98.0282
NCTC10963	miniasm	103.672
NCTC10963	miniasm	103.762
NCTC10963	miniasm	102.738
NCTC10963	miniasm	106.712
NCTC10963	miniasm	99.9149
NCTC10963	miniasm	102.157
NCTC10963	miniasm	105.121
NCTC10963	miniasm	105.303
NCTC10963	miniasm	104
NCTC10963	miniasm	101.438
NCTC10963	miniasm	100.836
NCTC10963	miniasm	98.414
NCTC10963	miniasm	104.162
NCTC10963	miniasm	105.749
NCTC10963	miniasm	102.877
NCTC10963	miniasm	107.212
NCTC10963	miniasm	100.972
NCTC10963	miniasm	104.505
NCTC10963	miniasm	106.621
NCTC10963	miniasm	104.511
NCTC10963	miniasm	105.412
NCTC10963	miniasm	106.697
NCTC10963	miniasm	104.343
NCTC10963	miniasm	101.231
NCTC10963	miniasm	102.814
NCTC10963	miniasm	103.674
NCTC10963	miniasm	104.772
NCTC10963	miniasm	107.112
NCTC10963	miniasm	101.039
NCTC10963	miniasm	105.443
NCTC10963	miniasm	101.33
NCTC10963	miniasm	104.481
